serial,brandname,location,batch group FAMILY,active,stockc,boat name,batch,planned ETA,date type,standard paint,paint,colour descr,paint_type,CoilSeats,MPRouter,cprouterplate,MpKeel,mppresstanks,mppresstransom,mppresspunt,metalprepcoilone,metalprepcoiltwo,rotomolder,metalprepguillopress,metalprepgunnels,metalprepext.misc,metalpreppressone,metalpreppresstwo,metalprepbulkparts,Router1,Router2,metalpreppreweld,metalprepseats,metalprepkeelweld,metalpreptransompart,stretchbottomsides,trimbottomside,stretchtopsides,trimstretchtopsides,weldpartsassembly,WeldPartsD,WeldPartsEHTroof,weldpartsb,weldpartsbowriderplateWPbunks,weldpartsc,weldpartscabin,Weldcabintopfit,weldpartsmiscparts,weldpartstank,transomassembly,hullstack,hullsweld,hullstig,WELD1,WELD1assist,WELD2,WELD3,WELD4,WeldQCsmall,RivetSeats,Linish,prepaintclean,StripeFab,CleanCabin,QC1small=cleanlarge=weld,ReworkfromRack,ReworkMovetoPackage,PrintWrap,carpentermarking,carpenterwood,carpentercarpet,MoveBoat2,PaintWash,paintprep,PaintEtch,paintcoating,PaintTwoTone,PaintRepair,RotoFit,UnwrapPlate,QC2PaintQCrotofit,LaminateWrap,StoreKitDF1F2notfortimes,WindscreensSection1of2,CanopyBendBows,CanopyCutBows,CanopyExtras,CanopySew,ApplyWrap,FitOutdashes,HtopAssbly,FitOut1,FitOut2,StoreKitF3F4notfortimes,FitOut3,FitOut4,FitOut5,stripes,QC3,TrailerFitUnderBoatHoist,CanopyFit,rigoutboard,unboxfitmotor,OutboardPD,OutboardRunforPD,PackagingpreQC4,QC4FinalCheck,transportcheckmoveboat,ShrinkWrap
349128,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X221202,6/01/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
356973,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230303,21/03/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
361454,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230203,21/02/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
354171,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X221003,18/11/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
357846,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X221004,22/11/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
357849,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X221104,14/12/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
357546,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230101,19/01/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
357451,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230505,2/06/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
356974,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230404,27/04/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
370980,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230504,25/05/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371000,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,1/07/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368795,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,XCONFIRMED,2/06/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
356004,Yellowfin,Plate Boat,X02,Y,BY5800YFFHTCM,Yellowfin 5800 Cabin Folding HT,X230504,24/05/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.07,11.5,0.36,0,0,0,0.6,0,0,4.2,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,5.5,0,0,0.5,1.5,0,3,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,18.5,0,0,0,8,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.79,0,0.43,0.6,1.5,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.89,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366531,Yellowfin,Plate Boat,X03,Y,BY5800YFRCM,Yellowfin 5800 Rear Console,XCONFIRMED,28/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.64,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367633,Yellowfin,Plate Boat,X03,Y,BY5800YFRCM,Yellowfin 5800 Rear Console,XCONFIRMED,24/07/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.64,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
366529,Yellowfin,Plate Boat,X03,Y,BY5800YFRCM,Yellowfin 5800 Rear Console,XCONFIRMED,10/06/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.36,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,0,0,4,0,1.57,2.05,2.5,3.38,4.3,0,7.4,0.75,5.49,8,18.5,0,0,0,7,0,1,0,0,0,0.25,0,1.5,0.64,0,0,10,0.65,1.79,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,1.2,0,5.75,5.11,0,2.82,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
357892,Yellowfin,Plate Boat,X01,Y,BY6200YFCCABM,Yellowfin 6200 Centre Cabin,X221201,9/01/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4,0.2,1,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.5,0,0,0.5,0,0,6,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,20.25,0,0,0,9,0,1,0,0,0,0.25,0,2.36,1.54,0,0,12.5,0.65,2.32,0,0.43,3.75,0,0,0.66,0,0,0,0,0,0,1,0,3.1,4.91,6.61,0,4.16,5.93,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
369187,Yellowfin,Plate Boat,X03,Y,BY6200YFCCM,Yellowfin 6200 Centre Console,XCONFIRMED,2/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0.5,0,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.5,0,1,0,0,0,0.25,0,1.5,0.75,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0.4,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368508,Yellowfin,Plate Boat,X03,Y,BY6200YFCCM,Yellowfin 6200 Centre Console,XCONFIRMED,2/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0.5,0,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.5,0,1,0,0,0,0.25,0,1.5,0.75,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0.4,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
362207,Yellowfin,Plate Boat,X03,Y,BY6200YFCCM,Yellowfin 6200 Centre Console,X221105,19/12/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0.5,0,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.5,0,1,0,0,0,0.25,0,1.5,0.75,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0.4,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367769,Yellowfin,Plate Boat,X03,Y,BY6200YFCCM,Yellowfin 6200 Centre Console,XCONFIRMED,17/06/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0.5,0,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.5,0,1,0,0,0,0.25,0,1.5,0.75,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0.4,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367929,Yellowfin,Plate Boat,X03,Y,BY6200YFCCM,Yellowfin 6200 Centre Console,XCONFIRMED,3/07/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0.5,0,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.5,0,1,0,0,0,0.25,0,1.5,0.75,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0.4,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
367300,Yellowfin,Plate Boat,X03,Y,BY6200YFCCM,Yellowfin 6200 Centre Console,XCONFIRMED,22/05/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0.5,0,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.5,0,1,0,0,0,0.25,0,1.5,0.75,0,0,10,0.65,1.99,0,0.43,0,0,0,0.66,0,0.4,0,0,0,0,1,1.6,0,5.09,5.03,0,3.15,3.46,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371509,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371507,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/09/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371506,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/08/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371508,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371511,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/01/2024,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
372938,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,22/11/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371510,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/12/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
355669,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,X230301,7/03/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
360661,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,X221201,22/12/2022,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
352045,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,10/06/2023,ETA,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
371505,Yellowfin,Plate Boat,X01,Y,BY6200YFCHTM,Yellowfin 6200 Hard Top Cabin,XCONFIRMED,1/07/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,12.5,0.25,0,0,0,0.6,0,0.31,4.5,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,6.91,0,0,0.5,2,0,4,0,2.07,2.15,2.5,3.38,4.3,0,7.4,0.75,5.49,8,19,0,0,0,7.83,0,1,0,0,0,0.25,0,2.36,1.8,0,0,12.5,0.65,1.99,0,0.43,0.7,0,0,0.66,0,0,0,0,0,0,1,0,3.79,5.03,6.46,0,3.57,5.71,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
368152,Yellowfin,Plate Boat,X02,Y,BY6200YFCM,Yellowfin 6200 Cabin,XCONFIRMED,2/10/2023,FCAST,YES,PAINT_YFIN,Special Painting Info (Yellowfin paint dec),TBA,0,1.05,11.5,0.25,0,0,0,0.6,0,0,4,0.2,3,0.4,0.4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0.5,1.5,0,3,0,1.57,2.15,2.5,3.38,4.3,0,7.4,0.75,4.99,8.5,19,0,0,0,9.5,0,1,0,0,0,0.25,0,2.36,0.95,0,0,11,0.65,1.99,0,0.43,0,0,0,0.66,0,0,0,0,0,0,1,0,2.4,4.03,5.39,0,3.77,4.53,0,0,0,0,0,0,0.21,0,0,0.8,0,0,0
